"","day","countryCode","countryName","region","lat","lon","confirmed","recovered","death"
"17213","2020/03/02","PY","Paraguay","Americas",-23,-58,0,0,0
"17214","2020/03/03","PY","Paraguay","Americas",-23,-58,0,0,0
"17215","2020/03/04","PY","Paraguay","Americas",-23,-58,0,0,0
"17216","2020/03/05","PY","Paraguay","Americas",-23,-58,0,0,0
"17217","2020/03/06","PY","Paraguay","Americas",-23,-58,0,0,0
"17218","2020/03/07","PY","Paraguay","Americas",-23,-58,0,0,0
"17219","2020/03/08","PY","Paraguay","Americas",-23,-58,1,0,0
"17220","2020/03/09","PY","Paraguay","Americas",-23,-58,1,0,0
"17221","2020/03/10","PY","Paraguay","Americas",-23,-58,1,0,0
"17222","2020/03/11","PY","Paraguay","Americas",-23,-58,5,0,0
"17223","2020/03/12","PY","Paraguay","Americas",-23,-58,5,0,0
"17224","2020/03/13","PY","Paraguay","Americas",-23,-58,6,0,0
"17225","2020/03/14","PY","Paraguay","Americas",-23,-58,6,0,0
"17226","2020/03/15","PY","Paraguay","Americas",-23,-58,6,0,0
"17227","2020/03/16","PY","Paraguay","Americas",-23,-58,8,0,0
"17228","2020/03/17","PY","Paraguay","Americas",-23,-58,9,0,0
"17229","2020/03/18","PY","Paraguay","Americas",-23,-58,11,0,0
"17230","2020/03/19","PY","Paraguay","Americas",-23,-58,11,0,0
"17231","2020/03/20","PY","Paraguay","Americas",-23,-58,13,0,0
"17232","2020/03/21","PY","Paraguay","Americas",-23,-58,18,0,1
"17233","2020/03/22","PY","Paraguay","Americas",-23,-58,22,0,1
"17234","2020/03/23","PY","Paraguay","Americas",-23,-58,22,0,1
"17235","2020/03/24","PY","Paraguay","Americas",-23,-58,27,0,2
"17236","2020/03/25","PY","Paraguay","Americas",-23,-58,37,0,3
"17237","2020/03/26","PY","Paraguay","Americas",-23,-58,41,0,3
"17238","2020/03/27","PY","Paraguay","Americas",-23,-58,52,1,3
"17239","2020/03/28","PY","Paraguay","Americas",-23,-58,56,1,3
"17240","2020/03/29","PY","Paraguay","Americas",-23,-58,59,1,3
"17241","2020/03/30","PY","Paraguay","Americas",-23,-58,64,1,3
"17242","2020/03/31","PY","Paraguay","Americas",-23,-58,65,1,3
"17243","2020/04/01","PY","Paraguay","Americas",-23,-58,69,1,3
"17244","2020/04/02","PY","Paraguay","Americas",-23,-58,77,2,3
"17245","2020/04/03","PY","Paraguay","Americas",-23,-58,92,6,3
"17246","2020/04/04","PY","Paraguay","Americas",-23,-58,96,12,3
"17247","2020/04/05","PY","Paraguay","Americas",-23,-58,104,12,3
"17248","2020/04/06","PY","Paraguay","Americas",-23,-58,113,12,5
"17249","2020/04/07","PY","Paraguay","Americas",-23,-58,115,15,5
"17250","2020/04/08","PY","Paraguay","Americas",-23,-58,119,15,5
"17251","2020/04/09","PY","Paraguay","Americas",-23,-58,124,18,5
"17252","2020/04/10","PY","Paraguay","Americas",-23,-58,129,18,6
"17253","2020/04/11","PY","Paraguay","Americas",-23,-58,133,18,6
"17254","2020/04/12","PY","Paraguay","Americas",-23,-58,134,22,6
"17255","2020/04/13","PY","Paraguay","Americas",-23,-58,147,22,6
"17256","2020/04/14","PY","Paraguay","Americas",-23,-58,159,22,7
"17257","2020/04/15","PY","Paraguay","Americas",-23,-58,161,23,8
"17258","2020/04/16","PY","Paraguay","Americas",-23,-58,174,30,8
"17259","2020/04/17","PY","Paraguay","Americas",-23,-58,199,30,8
"17260","2020/04/18","PY","Paraguay","Americas",-23,-58,202,35,8
"17261","2020/04/19","PY","Paraguay","Americas",-23,-58,206,41,8
"17262","2020/04/20","PY","Paraguay","Americas",-23,-58,208,46,8
"17263","2020/04/21","PY","Paraguay","Americas",-23,-58,208,53,8
"17264","2020/04/22","PY","Paraguay","Americas",-23,-58,213,62,9
"17265","2020/04/23","PY","Paraguay","Americas",-23,-58,213,67,9
"17266","2020/04/24","PY","Paraguay","Americas",-23,-58,220,70,9
"17267","2020/04/25","PY","Paraguay","Americas",-23,-58,223,78,9
"17268","2020/04/26","PY","Paraguay","Americas",-23,-58,228,85,9
"17269","2020/04/27","PY","Paraguay","Americas",-23,-58,228,93,9
"17270","2020/04/28","PY","Paraguay","Americas",-23,-58,230,95,9
"17271","2020/04/29","PY","Paraguay","Americas",-23,-58,239,102,9
"17272","2020/04/30","PY","Paraguay","Americas",-23,-58,249,111,9
"17273","2020/05/01","PY","Paraguay","Americas",-23,-58,266,113,10
"17274","2020/05/02","PY","Paraguay","Americas",-23,-58,333,115,10
"17275","2020/05/03","PY","Paraguay","Americas",-23,-58,370,119,10
"17276","2020/05/04","PY","Paraguay","Americas",-23,-58,396,126,10
"17277","2020/05/05","PY","Paraguay","Americas",-23,-58,431,135,10
"17278","2020/05/06","PY","Paraguay","Americas",-23,-58,440,142,10
"17279","2020/05/07","PY","Paraguay","Americas",-23,-58,462,148,10
"17280","2020/05/08","PY","Paraguay","Americas",-23,-58,563,152,10
"17281","2020/01/22","QA","Qatar","Asia",25.5,51.25,0,0,0
"17282","2020/01/23","QA","Qatar","Asia",25.5,51.25,0,0,0
"17283","2020/01/24","QA","Qatar","Asia",25.5,51.25,0,0,0
"17284","2020/01/25","QA","Qatar","Asia",25.5,51.25,0,0,0
"17285","2020/01/26","QA","Qatar","Asia",25.5,51.25,0,0,0
"17286","2020/01/27","QA","Qatar","Asia",25.5,51.25,0,0,0
"17287","2020/01/28","QA","Qatar","Asia",25.5,51.25,0,0,0
"17288","2020/01/29","QA","Qatar","Asia",25.5,51.25,0,0,0
"17289","2020/01/30","QA","Qatar","Asia",25.5,51.25,0,0,0
"17290","2020/01/31","QA","Qatar","Asia",25.5,51.25,0,0,0
"17291","2020/02/01","QA","Qatar","Asia",25.5,51.25,0,0,0
"17292","2020/02/02","QA","Qatar","Asia",25.5,51.25,0,0,0
"17293","2020/02/03","QA","Qatar","Asia",25.5,51.25,0,0,0
"17294","2020/02/04","QA","Qatar","Asia",25.5,51.25,0,0,0
"17295","2020/02/05","QA","Qatar","Asia",25.5,51.25,0,0,0
"17296","2020/02/06","QA","Qatar","Asia",25.5,51.25,0,0,0
"17297","2020/02/07","QA","Qatar","Asia",25.5,51.25,0,0,0
"17298","2020/02/08","QA","Qatar","Asia",25.5,51.25,0,0,0
"17299","2020/02/09","QA","Qatar","Asia",25.5,51.25,0,0,0
"17300","2020/02/10","QA","Qatar","Asia",25.5,51.25,0,0,0
"17301","2020/02/11","QA","Qatar","Asia",25.5,51.25,0,0,0
"17302","2020/02/12","QA","Qatar","Asia",25.5,51.25,0,0,0
"17303","2020/02/13","QA","Qatar","Asia",25.5,51.25,0,0,0
"17304","2020/02/14","QA","Qatar","Asia",25.5,51.25,0,0,0
"17305","2020/02/15","QA","Qatar","Asia",25.5,51.25,0,0,0
"17306","2020/02/16","QA","Qatar","Asia",25.5,51.25,0,0,0
"17307","2020/02/17","QA","Qatar","Asia",25.5,51.25,0,0,0
"17308","2020/02/18","QA","Qatar","Asia",25.5,51.25,0,0,0
"17309","2020/02/19","QA","Qatar","Asia",25.5,51.25,0,0,0
"17310","2020/02/20","QA","Qatar","Asia",25.5,51.25,0,0,0
"17311","2020/02/21","QA","Qatar","Asia",25.5,51.25,0,0,0
"17312","2020/02/22","QA","Qatar","Asia",25.5,51.25,0,0,0
"17313","2020/02/23","QA","Qatar","Asia",25.5,51.25,0,0,0
"17314","2020/02/24","QA","Qatar","Asia",25.5,51.25,0,0,0
"17315","2020/02/25","QA","Qatar","Asia",25.5,51.25,0,0,0
"17316","2020/02/26","QA","Qatar","Asia",25.5,51.25,0,0,0
"17317","2020/02/27","QA","Qatar","Asia",25.5,51.25,0,0,0
"17318","2020/02/28","QA","Qatar","Asia",25.5,51.25,0,0,0
"17319","2020/02/29","QA","Qatar","Asia",25.5,51.25,1,0,0
"17320","2020/03/01","QA","Qatar","Asia",25.5,51.25,3,0,0
"17321","2020/03/02","QA","Qatar","Asia",25.5,51.25,3,0,0
"17322","2020/03/03","QA","Qatar","Asia",25.5,51.25,7,0,0
"17323","2020/03/04","QA","Qatar","Asia",25.5,51.25,8,0,0
"17324","2020/03/05","QA","Qatar","Asia",25.5,51.25,8,0,0
"17325","2020/03/06","QA","Qatar","Asia",25.5,51.25,8,0,0
"17326","2020/03/07","QA","Qatar","Asia",25.5,51.25,8,0,0
"17327","2020/03/08","QA","Qatar","Asia",25.5,51.25,15,0,0
"17328","2020/03/09","QA","Qatar","Asia",25.5,51.25,18,0,0
"17329","2020/03/10","QA","Qatar","Asia",25.5,51.25,24,0,0
"17330","2020/03/11","QA","Qatar","Asia",25.5,51.25,262,0,0
"17331","2020/03/12","QA","Qatar","Asia",25.5,51.25,262,0,0
"17332","2020/03/13","QA","Qatar","Asia",25.5,51.25,320,0,0
"17333","2020/03/14","QA","Qatar","Asia",25.5,51.25,337,4,0
"17334","2020/03/15","QA","Qatar","Asia",25.5,51.25,401,4,0
"17335","2020/03/16","QA","Qatar","Asia",25.5,51.25,439,4,0
"17336","2020/03/17","QA","Qatar","Asia",25.5,51.25,439,4,0
"17337","2020/03/18","QA","Qatar","Asia",25.5,51.25,452,4,0
"17338","2020/03/19","QA","Qatar","Asia",25.5,51.25,460,4,0
"17339","2020/03/20","QA","Qatar","Asia",25.5,51.25,470,10,0
"17340","2020/03/21","QA","Qatar","Asia",25.5,51.25,481,27,0
"17341","2020/03/22","QA","Qatar","Asia",25.5,51.25,494,33,0
"17342","2020/03/23","QA","Qatar","Asia",25.5,51.25,501,33,0
"17343","2020/03/24","QA","Qatar","Asia",25.5,51.25,526,41,0
"17344","2020/03/25","QA","Qatar","Asia",25.5,51.25,537,41,0
"17345","2020/03/26","QA","Qatar","Asia",25.5,51.25,549,43,0
"17346","2020/03/27","QA","Qatar","Asia",25.5,51.25,562,43,0
"17347","2020/03/28","QA","Qatar","Asia",25.5,51.25,590,45,1
"17348","2020/03/29","QA","Qatar","Asia",25.5,51.25,634,48,1
"17349","2020/03/30","QA","Qatar","Asia",25.5,51.25,693,51,1
"17350","2020/03/31","QA","Qatar","Asia",25.5,51.25,781,62,2
"17351","2020/04/01","QA","Qatar","Asia",25.5,51.25,835,71,2
"17352","2020/04/02","QA","Qatar","Asia",25.5,51.25,949,72,3
"17353","2020/04/03","QA","Qatar","Asia",25.5,51.25,1075,93,3
"17354","2020/04/04","QA","Qatar","Asia",25.5,51.25,1325,109,3
"17355","2020/04/05","QA","Qatar","Asia",25.5,51.25,1604,123,4
"17356","2020/04/06","QA","Qatar","Asia",25.5,51.25,1832,131,4
"17357","2020/04/07","QA","Qatar","Asia",25.5,51.25,2057,150,6
"17358","2020/04/08","QA","Qatar","Asia",25.5,51.25,2210,178,6
"17359","2020/04/09","QA","Qatar","Asia",25.5,51.25,2376,206,6
"17360","2020/04/10","QA","Qatar","Asia",25.5,51.25,2512,227,6
"17361","2020/04/11","QA","Qatar","Asia",25.5,51.25,2728,247,6
"17362","2020/04/12","QA","Qatar","Asia",25.5,51.25,2979,275,7
"17363","2020/04/13","QA","Qatar","Asia",25.5,51.25,3231,334,7
"17364","2020/04/14","QA","Qatar","Asia",25.5,51.25,3428,373,7
"17365","2020/04/15","QA","Qatar","Asia",25.5,51.25,3711,406,7
"17366","2020/04/16","QA","Qatar","Asia",25.5,51.25,4103,415,7
"17367","2020/04/17","QA","Qatar","Asia",25.5,51.25,4663,464,7
"17368","2020/04/18","QA","Qatar","Asia",25.5,51.25,5008,510,8
"17369","2020/04/19","QA","Qatar","Asia",25.5,51.25,5448,518,8
"17370","2020/04/20","QA","Qatar","Asia",25.5,51.25,6015,555,9
"17371","2020/04/21","QA","Qatar","Asia",25.5,51.25,6533,614,9
"17372","2020/04/22","QA","Qatar","Asia",25.5,51.25,7141,689,10
"17373","2020/04/23","QA","Qatar","Asia",25.5,51.25,7764,750,10
"17374","2020/04/24","QA","Qatar","Asia",25.5,51.25,8525,809,10
"17375","2020/04/25","QA","Qatar","Asia",25.5,51.25,9358,929,10
"17376","2020/04/26","QA","Qatar","Asia",25.5,51.25,10287,1012,10
"17377","2020/04/27","QA","Qatar","Asia",25.5,51.25,11244,1066,10
"17378","2020/04/28","QA","Qatar","Asia",25.5,51.25,11921,1134,10
"17379","2020/04/29","QA","Qatar","Asia",25.5,51.25,12564,1243,10
"17380","2020/04/30","QA","Qatar","Asia",25.5,51.25,13409,1372,10
"17381","2020/05/01","QA","Qatar","Asia",25.5,51.25,14096,1436,12
"17382","2020/05/02","QA","Qatar","Asia",25.5,51.25,14872,1534,12
"17383","2020/05/03","QA","Qatar","Asia",25.5,51.25,15551,1664,12
"17384","2020/05/04","QA","Qatar","Asia",25.5,51.25,16191,1810,12
"17385","2020/05/05","QA","Qatar","Asia",25.5,51.25,17142,1924,12
"17386","2020/05/06","QA","Qatar","Asia",25.5,51.25,17972,2070,12
"17387","2020/05/07","QA","Qatar","Asia",25.5,51.25,18890,2286,12
"17388","2020/05/08","QA","Qatar","Asia",25.5,51.25,20201,2370,12
"17389","2020/01/22","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17390","2020/01/23","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17391","2020/01/24","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17392","2020/01/25","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17393","2020/01/26","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17394","2020/01/27","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17395","2020/01/28","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17396","2020/01/29","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17397","2020/01/30","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17398","2020/01/31","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17399","2020/02/01","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17400","2020/02/02","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17401","2020/02/03","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17402","2020/02/04","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17403","2020/02/05","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17404","2020/02/06","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17405","2020/02/07","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17406","2020/02/08","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17407","2020/02/09","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17408","2020/02/10","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17409","2020/02/11","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17410","2020/02/12","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17411","2020/02/13","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17412","2020/02/14","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17413","2020/02/15","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17414","2020/02/16","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17415","2020/02/17","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17416","2020/02/18","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17417","2020/02/19","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17418","2020/02/20","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17419","2020/02/21","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17420","2020/02/22","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17421","2020/02/23","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17422","2020/02/24","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17423","2020/02/25","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17424","2020/02/26","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17425","2020/02/27","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17426","2020/02/28","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17427","2020/02/29","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17428","2020/03/01","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17429","2020/03/02","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17430","2020/03/03","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17431","2020/03/04","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17432","2020/03/05","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17433","2020/03/06","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17434","2020/03/07","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17435","2020/03/08","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17436","2020/03/09","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17437","2020/03/10","RE","Réunion","Africa",-21.15,55.5,0,0,0
"17438","2020/03/11","RE","Réunion","Africa",-21.15,55.5,1,0,0
"17439","2020/03/12","RE","Réunion","Africa",-21.15,55.5,1,0,0
"17440","2020/03/13","RE","Réunion","Africa",-21.15,55.5,5,0,0
"17441","2020/03/14","RE","Réunion","Africa",-21.15,55.5,6,0,0
"17442","2020/03/15","RE","Réunion","Africa",-21.15,55.5,7,0,0
"17443","2020/03/16","RE","Réunion","Africa",-21.15,55.5,9,0,0
"17444","2020/03/17","RE","Réunion","Africa",-21.15,55.5,9,0,0
"17445","2020/03/18","RE","Réunion","Africa",-21.15,55.5,12,0,0
"17446","2020/03/19","RE","Réunion","Africa",-21.15,55.5,14,0,0
"17447","2020/03/20","RE","Réunion","Africa",-21.15,55.5,28,0,0
"17448","2020/03/21","RE","Réunion","Africa",-21.15,55.5,45,0,0
"17449","2020/03/22","RE","Réunion","Africa",-21.15,55.5,47,0,0
"17450","2020/03/23","RE","Réunion","Africa",-21.15,55.5,71,1,0
"17451","2020/03/24","RE","Réunion","Africa",-21.15,55.5,94,1,0
"17452","2020/03/25","RE","Réunion","Africa",-21.15,55.5,111,1,0
"17453","2020/03/26","RE","Réunion","Africa",-21.15,55.5,135,1,0
"17454","2020/03/27","RE","Réunion","Africa",-21.15,55.5,145,1,0
"17455","2020/03/28","RE","Réunion","Africa",-21.15,55.5,183,1,0
"17456","2020/03/29","RE","Réunion","Africa",-21.15,55.5,183,1,0
"17457","2020/03/30","RE","Réunion","Africa",-21.15,55.5,224,1,0
"17458","2020/03/31","RE","Réunion","Africa",-21.15,55.5,247,1,0
"17459","2020/04/01","RE","Réunion","Africa",-21.15,55.5,281,40,0
"17460","2020/04/02","RE","Réunion","Africa",-21.15,55.5,308,40,0
"17461","2020/04/03","RE","Réunion","Africa",-21.15,55.5,321,40,0
"17462","2020/04/04","RE","Réunion","Africa",-21.15,55.5,334,40,0
"17463","2020/04/05","RE","Réunion","Africa",-21.15,55.5,344,40,0
"17464","2020/04/06","RE","Réunion","Africa",-21.15,55.5,349,40,0
"17465","2020/04/07","RE","Réunion","Africa",-21.15,55.5,358,40,0
"17466","2020/04/08","RE","Réunion","Africa",-21.15,55.5,358,40,0
"17467","2020/04/09","RE","Réunion","Africa",-21.15,55.5,362,40,0
"17468","2020/04/10","RE","Réunion","Africa",-21.15,55.5,382,40,0
"17469","2020/04/11","RE","Réunion","Africa",-21.15,55.5,388,40,0
"17470","2020/04/12","RE","Réunion","Africa",-21.15,55.5,389,40,0
"17471","2020/04/13","RE","Réunion","Africa",-21.15,55.5,391,40,0
"17472","2020/04/14","RE","Réunion","Africa",-21.15,55.5,391,40,0
"17473","2020/04/15","RE","Réunion","Africa",-21.15,55.5,391,237,0
"17474","2020/04/16","RE","Réunion","Africa",-21.15,55.5,394,237,0
"17475","2020/04/17","RE","Réunion","Africa",-21.15,55.5,402,237,0
"17476","2020/04/18","RE","Réunion","Africa",-21.15,55.5,407,237,0
"17477","2020/04/19","RE","Réunion","Africa",-21.15,55.5,408,237,0
"17478","2020/04/20","RE","Réunion","Africa",-21.15,55.5,408,237,0
"17479","2020/04/21","RE","Réunion","Africa",-21.15,55.5,410,238,0
"17480","2020/04/22","RE","Réunion","Africa",-21.15,55.5,410,238,0
"17481","2020/04/23","RE","Réunion","Africa",-21.15,55.5,412,238,0
"17482","2020/04/24","RE","Réunion","Africa",-21.15,55.5,412,300,0
"17483","2020/04/25","RE","Réunion","Africa",-21.15,55.5,417,300,0
"17484","2020/04/26","RE","Réunion","Africa",-21.15,55.5,417,300,0
"17485","2020/04/27","RE","Réunion","Africa",-21.15,55.5,417,300,0
"17486","2020/04/28","RE","Réunion","Africa",-21.15,55.5,418,300,0
"17487","2020/04/29","RE","Réunion","Africa",-21.15,55.5,418,300,0
"17488","2020/04/30","RE","Réunion","Africa",-21.15,55.5,420,300,0
"17489","2020/05/01","RE","Réunion","Africa",-21.15,55.5,422,300,0
"17490","2020/05/02","RE","Réunion","Africa",-21.15,55.5,423,300,0
"17491","2020/05/03","RE","Réunion","Africa",-21.15,55.5,423,300,0
"17492","2020/05/04","RE","Réunion","Africa",-21.15,55.5,424,300,0
"17493","2020/05/05","RE","Réunion","Africa",-21.15,55.5,424,300,0
"17494","2020/05/06","RE","Réunion","Africa",-21.15,55.5,425,300,0
"17495","2020/05/07","RE","Réunion","Africa",-21.15,55.5,427,354,0
"17496","2020/05/08","RE","Réunion","Africa",-21.15,55.5,427,354,0
"17497","2020/01/22","RO","Romania","Europe",46,25,0,0,0
"17498","2020/01/23","RO","Romania","Europe",46,25,0,0,0
"17499","2020/01/24","RO","Romania","Europe",46,25,0,0,0
"17500","2020/01/25","RO","Romania","Europe",46,25,0,0,0
"17501","2020/01/26","RO","Romania","Europe",46,25,0,0,0
"17502","2020/01/27","RO","Romania","Europe",46,25,0,0,0
"17503","2020/01/28","RO","Romania","Europe",46,25,0,0,0
"17504","2020/01/29","RO","Romania","Europe",46,25,0,0,0
"17505","2020/01/30","RO","Romania","Europe",46,25,0,0,0
"17506","2020/01/31","RO","Romania","Europe",46,25,0,0,0
"17507","2020/02/01","RO","Romania","Europe",46,25,0,0,0
"17508","2020/02/02","RO","Romania","Europe",46,25,0,0,0
"17509","2020/02/03","RO","Romania","Europe",46,25,0,0,0
"17510","2020/02/04","RO","Romania","Europe",46,25,0,0,0
"17511","2020/02/05","RO","Romania","Europe",46,25,0,0,0
"17512","2020/02/06","RO","Romania","Europe",46,25,0,0,0
"17513","2020/02/07","RO","Romania","Europe",46,25,0,0,0
"17514","2020/02/08","RO","Romania","Europe",46,25,0,0,0
"17515","2020/02/09","RO","Romania","Europe",46,25,0,0,0
"17516","2020/02/10","RO","Romania","Europe",46,25,0,0,0
"17517","2020/02/11","RO","Romania","Europe",46,25,0,0,0
"17518","2020/02/12","RO","Romania","Europe",46,25,0,0,0
"17519","2020/02/13","RO","Romania","Europe",46,25,0,0,0
"17520","2020/02/14","RO","Romania","Europe",46,25,0,0,0
"17521","2020/02/15","RO","Romania","Europe",46,25,0,0,0
"17522","2020/02/16","RO","Romania","Europe",46,25,0,0,0
"17523","2020/02/17","RO","Romania","Europe",46,25,0,0,0
"17524","2020/02/18","RO","Romania","Europe",46,25,0,0,0
"17525","2020/02/19","RO","Romania","Europe",46,25,0,0,0
"17526","2020/02/20","RO","Romania","Europe",46,25,0,0,0
"17527","2020/02/21","RO","Romania","Europe",46,25,0,0,0
"17528","2020/02/22","RO","Romania","Europe",46,25,0,0,0
"17529","2020/02/23","RO","Romania","Europe",46,25,0,0,0
"17530","2020/02/24","RO","Romania","Europe",46,25,0,0,0
"17531","2020/02/25","RO","Romania","Europe",46,25,0,0,0
"17532","2020/02/26","RO","Romania","Europe",46,25,1,0,0
"17533","2020/02/27","RO","Romania","Europe",46,25,1,0,0
"17534","2020/02/28","RO","Romania","Europe",46,25,3,0,0
"17535","2020/02/29","RO","Romania","Europe",46,25,3,0,0
"17536","2020/03/01","RO","Romania","Europe",46,25,3,0,0
"17537","2020/03/02","RO","Romania","Europe",46,25,3,0,0
"17538","2020/03/03","RO","Romania","Europe",46,25,3,0,0
"17539","2020/03/04","RO","Romania","Europe",46,25,4,1,0
"17540","2020/03/05","RO","Romania","Europe",46,25,6,1,0
"17541","2020/03/06","RO","Romania","Europe",46,25,9,1,0
"17542","2020/03/07","RO","Romania","Europe",46,25,9,3,0
"17543","2020/03/08","RO","Romania","Europe",46,25,15,3,0
"17544","2020/03/09","RO","Romania","Europe",46,25,15,3,0
"17545","2020/03/10","RO","Romania","Europe",46,25,25,3,0
"17546","2020/03/11","RO","Romania","Europe",46,25,45,6,0
"17547","2020/03/12","RO","Romania","Europe",46,25,49,6,0
"17548","2020/03/13","RO","Romania","Europe",46,25,89,7,0
"17549","2020/03/14","RO","Romania","Europe",46,25,123,9,0
"17550","2020/03/15","RO","Romania","Europe",46,25,131,9,0
"17551","2020/03/16","RO","Romania","Europe",46,25,158,9,0
"17552","2020/03/17","RO","Romania","Europe",46,25,184,16,0
"17553","2020/03/18","RO","Romania","Europe",46,25,260,19,0
"17554","2020/03/19","RO","Romania","Europe",46,25,277,25,0
"17555","2020/03/20","RO","Romania","Europe",46,25,308,25,0
"17556","2020/03/21","RO","Romania","Europe",46,25,367,52,0
"17557","2020/03/22","RO","Romania","Europe",46,25,433,64,3
"17558","2020/03/23","RO","Romania","Europe",46,25,576,73,7
"17559","2020/03/24","RO","Romania","Europe",46,25,794,79,12
"17560","2020/03/25","RO","Romania","Europe",46,25,906,86,17
"17561","2020/03/26","RO","Romania","Europe",46,25,1029,94,23
"17562","2020/03/27","RO","Romania","Europe",46,25,1292,115,26
"17563","2020/03/28","RO","Romania","Europe",46,25,1452,139,37
"17564","2020/03/29","RO","Romania","Europe",46,25,1815,206,43
"17565","2020/03/30","RO","Romania","Europe",46,25,2109,209,65
"17566","2020/03/31","RO","Romania","Europe",46,25,2245,220,82
"17567","2020/04/01","RO","Romania","Europe",46,25,2460,252,92
"17568","2020/04/02","RO","Romania","Europe",46,25,2738,267,115
"17569","2020/04/03","RO","Romania","Europe",46,25,3183,283,133
"17570","2020/04/04","RO","Romania","Europe",46,25,3613,329,146
"17571","2020/04/05","RO","Romania","Europe",46,25,3864,374,151
"17572","2020/04/06","RO","Romania","Europe",46,25,4057,406,176
"17573","2020/04/07","RO","Romania","Europe",46,25,4417,460,197
"17574","2020/04/08","RO","Romania","Europe",46,25,4761,528,220
"17575","2020/04/09","RO","Romania","Europe",46,25,5202,647,248
"17576","2020/04/10","RO","Romania","Europe",46,25,5467,729,270
"17577","2020/04/11","RO","Romania","Europe",46,25,5990,758,291
"17578","2020/04/12","RO","Romania","Europe",46,25,6300,852,316
"17579","2020/04/13","RO","Romania","Europe",46,25,6633,914,331
"17580","2020/04/14","RO","Romania","Europe",46,25,6879,1051,351
"17581","2020/04/15","RO","Romania","Europe",46,25,7216,1217,372
"17582","2020/04/16","RO","Romania","Europe",46,25,7707,1357,392
"17583","2020/04/17","RO","Romania","Europe",46,25,8067,1508,411
"17584","2020/04/18","RO","Romania","Europe",46,25,8418,1730,421
"17585","2020/04/19","RO","Romania","Europe",46,25,8746,1892,451
"17586","2020/04/20","RO","Romania","Europe",46,25,8936,2017,478
"17587","2020/04/21","RO","Romania","Europe",46,25,9242,2153,498
"17588","2020/04/22","RO","Romania","Europe",46,25,9710,2406,524
"17589","2020/04/23","RO","Romania","Europe",46,25,10096,2478,545
"17590","2020/04/24","RO","Romania","Europe",46,25,10417,2817,567
"17591","2020/04/25","RO","Romania","Europe",46,25,10635,2890,601
"17592","2020/04/26","RO","Romania","Europe",46,25,11036,3054,619
"17593","2020/04/27","RO","Romania","Europe",46,25,11339,3141,641
"17594","2020/04/28","RO","Romania","Europe",46,25,11616,3404,663
"17595","2020/04/29","RO","Romania","Europe",46,25,11978,3569,693
"17596","2020/04/30","RO","Romania","Europe",46,25,12240,4017,717
"17597","2020/05/01","RO","Romania","Europe",46,25,12567,4328,744
"17598","2020/05/02","RO","Romania","Europe",46,25,12732,4547,771
"17599","2020/05/03","RO","Romania","Europe",46,25,13163,4869,790
