"","Province.State","Country.Region","Lat","Long","date","cases","type"
"3745","","Iraq",33,44,"2020-02-23",0,"confirmed"
"3746","","Iraq",33,44,"2020-02-24",1,"confirmed"
"3747","","Iraq",33,44,"2020-02-25",0,"confirmed"
"3748","","Iraq",33,44,"2020-02-26",4,"confirmed"
"3749","","Iraq",33,44,"2020-02-27",2,"confirmed"
"3750","","Iraq",33,44,"2020-02-28",0,"confirmed"
"3751","","Iraq",33,44,"2020-02-29",6,"confirmed"
"3752","","Iraq",33,44,"2020-03-01",6,"confirmed"
"3753","","Iraq",33,44,"2020-03-02",7,"confirmed"
"3754","","Iraq",33,44,"2020-03-03",6,"confirmed"
"3755","","Iraq",33,44,"2020-03-04",3,"confirmed"
"3756","","Iraq",33,44,"2020-03-05",0,"confirmed"
"3757","","Iraq",33,44,"2020-03-06",5,"confirmed"
"3758","","Iraq",33,44,"2020-03-07",14,"confirmed"
"3759","","Iraq",33,44,"2020-03-08",6,"confirmed"
"3760","","Iraq",33,44,"2020-03-09",0,"confirmed"
"3761","","Iraq",33,44,"2020-03-10",11,"confirmed"
"3762","","Iraq",33,44,"2020-03-11",0,"confirmed"
"3763","","Iraq",33,44,"2020-03-12",0,"confirmed"
"3764","","Iraq",33,44,"2020-03-13",30,"confirmed"
"3765","","Iraq",33,44,"2020-03-14",9,"confirmed"
"3766","","Iraq",33,44,"2020-03-15",6,"confirmed"
"3767","","Iraq",33,44,"2020-03-16",8,"confirmed"
"3768","","Iraq",33,44,"2020-03-17",30,"confirmed"
"3769","","Iraq",33,44,"2020-03-18",10,"confirmed"
"3770","","Iraq",33,44,"2020-03-19",28,"confirmed"
"3771","","Ireland",53.1424,-7.6921,"2020-01-22",0,"confirmed"
"3772","","Ireland",53.1424,-7.6921,"2020-01-23",0,"confirmed"
"3773","","Ireland",53.1424,-7.6921,"2020-01-24",0,"confirmed"
"3774","","Ireland",53.1424,-7.6921,"2020-01-25",0,"confirmed"
"3775","","Ireland",53.1424,-7.6921,"2020-01-26",0,"confirmed"
"3776","","Ireland",53.1424,-7.6921,"2020-01-27",0,"confirmed"
"3777","","Ireland",53.1424,-7.6921,"2020-01-28",0,"confirmed"
"3778","","Ireland",53.1424,-7.6921,"2020-01-29",0,"confirmed"
"3779","","Ireland",53.1424,-7.6921,"2020-01-30",0,"confirmed"
"3780","","Ireland",53.1424,-7.6921,"2020-01-31",0,"confirmed"
"3781","","Ireland",53.1424,-7.6921,"2020-02-01",0,"confirmed"
"3782","","Ireland",53.1424,-7.6921,"2020-02-02",0,"confirmed"
"3783","","Ireland",53.1424,-7.6921,"2020-02-03",0,"confirmed"
"3784","","Ireland",53.1424,-7.6921,"2020-02-04",0,"confirmed"
"3785","","Ireland",53.1424,-7.6921,"2020-02-05",0,"confirmed"
"3786","","Ireland",53.1424,-7.6921,"2020-02-06",0,"confirmed"
"3787","","Ireland",53.1424,-7.6921,"2020-02-07",0,"confirmed"
"3788","","Ireland",53.1424,-7.6921,"2020-02-08",0,"confirmed"
"3789","","Ireland",53.1424,-7.6921,"2020-02-09",0,"confirmed"
"3790","","Ireland",53.1424,-7.6921,"2020-02-10",0,"confirmed"
"3791","","Ireland",53.1424,-7.6921,"2020-02-11",0,"confirmed"
"3792","","Ireland",53.1424,-7.6921,"2020-02-12",0,"confirmed"
"3793","","Ireland",53.1424,-7.6921,"2020-02-13",0,"confirmed"
"3794","","Ireland",53.1424,-7.6921,"2020-02-14",0,"confirmed"
"3795","","Ireland",53.1424,-7.6921,"2020-02-15",0,"confirmed"
"3796","","Ireland",53.1424,-7.6921,"2020-02-16",0,"confirmed"
"3797","","Ireland",53.1424,-7.6921,"2020-02-17",0,"confirmed"
"3798","","Ireland",53.1424,-7.6921,"2020-02-18",0,"confirmed"
"3799","","Ireland",53.1424,-7.6921,"2020-02-19",0,"confirmed"
"3800","","Ireland",53.1424,-7.6921,"2020-02-20",0,"confirmed"
"3801","","Ireland",53.1424,-7.6921,"2020-02-21",0,"confirmed"
"3802","","Ireland",53.1424,-7.6921,"2020-02-22",0,"confirmed"
"3803","","Ireland",53.1424,-7.6921,"2020-02-23",0,"confirmed"
"3804","","Ireland",53.1424,-7.6921,"2020-02-24",0,"confirmed"
"3805","","Ireland",53.1424,-7.6921,"2020-02-25",0,"confirmed"
"3806","","Ireland",53.1424,-7.6921,"2020-02-26",0,"confirmed"
"3807","","Ireland",53.1424,-7.6921,"2020-02-27",0,"confirmed"
"3808","","Ireland",53.1424,-7.6921,"2020-02-28",0,"confirmed"
"3809","","Ireland",53.1424,-7.6921,"2020-02-29",1,"confirmed"
"3810","","Ireland",53.1424,-7.6921,"2020-03-01",0,"confirmed"
"3811","","Ireland",53.1424,-7.6921,"2020-03-02",0,"confirmed"
"3812","","Ireland",53.1424,-7.6921,"2020-03-03",1,"confirmed"
"3813","","Ireland",53.1424,-7.6921,"2020-03-04",4,"confirmed"
"3814","","Ireland",53.1424,-7.6921,"2020-03-05",0,"confirmed"
"3815","","Ireland",53.1424,-7.6921,"2020-03-06",12,"confirmed"
"3816","","Ireland",53.1424,-7.6921,"2020-03-07",0,"confirmed"
"3817","","Ireland",53.1424,-7.6921,"2020-03-08",1,"confirmed"
"3818","","Ireland",53.1424,-7.6921,"2020-03-09",2,"confirmed"
"3819","","Ireland",53.1424,-7.6921,"2020-03-10",13,"confirmed"
"3820","","Ireland",53.1424,-7.6921,"2020-03-11",9,"confirmed"
"3821","","Ireland",53.1424,-7.6921,"2020-03-12",0,"confirmed"
"3822","","Ireland",53.1424,-7.6921,"2020-03-13",47,"confirmed"
"3823","","Ireland",53.1424,-7.6921,"2020-03-14",39,"confirmed"
"3824","","Ireland",53.1424,-7.6921,"2020-03-15",0,"confirmed"
"3825","","Ireland",53.1424,-7.6921,"2020-03-16",40,"confirmed"
"3826","","Ireland",53.1424,-7.6921,"2020-03-17",54,"confirmed"
"3827","","Ireland",53.1424,-7.6921,"2020-03-18",69,"confirmed"
"3828","","Ireland",53.1424,-7.6921,"2020-03-19",265,"confirmed"
"3829","","Israel",31,35,"2020-01-22",0,"confirmed"
"3830","","Israel",31,35,"2020-01-23",0,"confirmed"
"3831","","Israel",31,35,"2020-01-24",0,"confirmed"
"3832","","Israel",31,35,"2020-01-25",0,"confirmed"
"3833","","Israel",31,35,"2020-01-26",0,"confirmed"
"3834","","Israel",31,35,"2020-01-27",0,"confirmed"
"3835","","Israel",31,35,"2020-01-28",0,"confirmed"
"3836","","Israel",31,35,"2020-01-29",0,"confirmed"
"3837","","Israel",31,35,"2020-01-30",0,"confirmed"
"3838","","Israel",31,35,"2020-01-31",0,"confirmed"
"3839","","Israel",31,35,"2020-02-01",0,"confirmed"
"3840","","Israel",31,35,"2020-02-02",0,"confirmed"
"3841","","Israel",31,35,"2020-02-03",0,"confirmed"
"3842","","Israel",31,35,"2020-02-04",0,"confirmed"
"3843","","Israel",31,35,"2020-02-05",0,"confirmed"
"3844","","Israel",31,35,"2020-02-06",0,"confirmed"
"3845","","Israel",31,35,"2020-02-07",0,"confirmed"
"3846","","Israel",31,35,"2020-02-08",0,"confirmed"
"3847","","Israel",31,35,"2020-02-09",0,"confirmed"
"3848","","Israel",31,35,"2020-02-10",0,"confirmed"
"3849","","Israel",31,35,"2020-02-11",0,"confirmed"
"3850","","Israel",31,35,"2020-02-12",0,"confirmed"
"3851","","Israel",31,35,"2020-02-13",0,"confirmed"
"3852","","Israel",31,35,"2020-02-14",0,"confirmed"
"3853","","Israel",31,35,"2020-02-15",0,"confirmed"
"3854","","Israel",31,35,"2020-02-16",0,"confirmed"
"3855","","Israel",31,35,"2020-02-17",0,"confirmed"
"3856","","Israel",31,35,"2020-02-18",0,"confirmed"
"3857","","Israel",31,35,"2020-02-19",0,"confirmed"
"3858","","Israel",31,35,"2020-02-20",0,"confirmed"
"3859","","Israel",31,35,"2020-02-21",1,"confirmed"
"3860","","Israel",31,35,"2020-02-22",0,"confirmed"
"3861","","Israel",31,35,"2020-02-23",0,"confirmed"
"3862","","Israel",31,35,"2020-02-24",0,"confirmed"
"3863","","Israel",31,35,"2020-02-25",0,"confirmed"
"3864","","Israel",31,35,"2020-02-26",1,"confirmed"
"3865","","Israel",31,35,"2020-02-27",1,"confirmed"
"3866","","Israel",31,35,"2020-02-28",1,"confirmed"
"3867","","Israel",31,35,"2020-02-29",3,"confirmed"
"3868","","Israel",31,35,"2020-03-01",3,"confirmed"
"3869","","Israel",31,35,"2020-03-02",0,"confirmed"
"3870","","Israel",31,35,"2020-03-03",2,"confirmed"
"3871","","Israel",31,35,"2020-03-04",3,"confirmed"
"3872","","Israel",31,35,"2020-03-05",5,"confirmed"
"3873","","Israel",31,35,"2020-03-06",17,"confirmed"
"3874","","Israel",31,35,"2020-03-07",6,"confirmed"
"3875","","Israel",31,35,"2020-03-08",18,"confirmed"
"3876","","Israel",31,35,"2020-03-09",0,"confirmed"
"3877","","Israel",31,35,"2020-03-10",22,"confirmed"
"3878","","Israel",31,35,"2020-03-11",26,"confirmed"
"3879","","Israel",31,35,"2020-03-12",22,"confirmed"
"3880","","Israel",31,35,"2020-03-13",30,"confirmed"
"3881","","Israel",31,35,"2020-03-14",32,"confirmed"
"3882","","Israel",31,35,"2020-03-15",58,"confirmed"
"3883","","Israel",31,35,"2020-03-16",4,"confirmed"
"3884","","Israel",31,35,"2020-03-17",82,"confirmed"
"3885","","Israel",31,35,"2020-03-18",96,"confirmed"
"3886","","Israel",31,35,"2020-03-19",244,"confirmed"
"3887","","Italy",43,12,"2020-01-22",0,"confirmed"
"3888","","Italy",43,12,"2020-01-23",0,"confirmed"
"3889","","Italy",43,12,"2020-01-24",0,"confirmed"
"3890","","Italy",43,12,"2020-01-25",0,"confirmed"
"3891","","Italy",43,12,"2020-01-26",0,"confirmed"
"3892","","Italy",43,12,"2020-01-27",0,"confirmed"
"3893","","Italy",43,12,"2020-01-28",0,"confirmed"
"3894","","Italy",43,12,"2020-01-29",0,"confirmed"
"3895","","Italy",43,12,"2020-01-30",0,"confirmed"
"3896","","Italy",43,12,"2020-01-31",2,"confirmed"
"3897","","Italy",43,12,"2020-02-01",0,"confirmed"
"3898","","Italy",43,12,"2020-02-02",0,"confirmed"
"3899","","Italy",43,12,"2020-02-03",0,"confirmed"
"3900","","Italy",43,12,"2020-02-04",0,"confirmed"
"3901","","Italy",43,12,"2020-02-05",0,"confirmed"
"3902","","Italy",43,12,"2020-02-06",0,"confirmed"
"3903","","Italy",43,12,"2020-02-07",1,"confirmed"
"3904","","Italy",43,12,"2020-02-08",0,"confirmed"
"3905","","Italy",43,12,"2020-02-09",0,"confirmed"
"3906","","Italy",43,12,"2020-02-10",0,"confirmed"
"3907","","Italy",43,12,"2020-02-11",0,"confirmed"
"3908","","Italy",43,12,"2020-02-12",0,"confirmed"
"3909","","Italy",43,12,"2020-02-13",0,"confirmed"
"3910","","Italy",43,12,"2020-02-14",0,"confirmed"
"3911","","Italy",43,12,"2020-02-15",0,"confirmed"
"3912","","Italy",43,12,"2020-02-16",0,"confirmed"
"3913","","Italy",43,12,"2020-02-17",0,"confirmed"
"3914","","Italy",43,12,"2020-02-18",0,"confirmed"
"3915","","Italy",43,12,"2020-02-19",0,"confirmed"
"3916","","Italy",43,12,"2020-02-20",0,"confirmed"
"3917","","Italy",43,12,"2020-02-21",17,"confirmed"
"3918","","Italy",43,12,"2020-02-22",42,"confirmed"
"3919","","Italy",43,12,"2020-02-23",93,"confirmed"
"3920","","Italy",43,12,"2020-02-24",74,"confirmed"
"3921","","Italy",43,12,"2020-02-25",93,"confirmed"
"3922","","Italy",43,12,"2020-02-26",131,"confirmed"
"3923","","Italy",43,12,"2020-02-27",202,"confirmed"
"3924","","Italy",43,12,"2020-02-28",233,"confirmed"
"3925","","Italy",43,12,"2020-02-29",240,"confirmed"
"3926","","Italy",43,12,"2020-03-01",566,"confirmed"
"3927","","Italy",43,12,"2020-03-02",342,"confirmed"
"3928","","Italy",43,12,"2020-03-03",466,"confirmed"
"3929","","Italy",43,12,"2020-03-04",587,"confirmed"
"3930","","Italy",43,12,"2020-03-05",769,"confirmed"
"3931","","Italy",43,12,"2020-03-06",778,"confirmed"
"3932","","Italy",43,12,"2020-03-07",1247,"confirmed"
"3933","","Italy",43,12,"2020-03-08",1492,"confirmed"
"3934","","Italy",43,12,"2020-03-09",1797,"confirmed"
"3935","","Italy",43,12,"2020-03-10",977,"confirmed"
"3936","","Italy",43,12,"2020-03-11",2313,"confirmed"
"3937","","Italy",43,12,"2020-03-12",0,"confirmed"
"3938","","Italy",43,12,"2020-03-13",5198,"confirmed"
"3939","","Italy",43,12,"2020-03-14",3497,"confirmed"
"3940","","Italy",43,12,"2020-03-15",3590,"confirmed"
"3941","","Italy",43,12,"2020-03-16",3233,"confirmed"
"3942","","Italy",43,12,"2020-03-17",3526,"confirmed"
"3943","","Italy",43,12,"2020-03-18",4207,"confirmed"
"3944","","Italy",43,12,"2020-03-19",5322,"confirmed"
"3945","","Jamaica",18.1096,-77.2975,"2020-01-22",0,"confirmed"
"3946","","Jamaica",18.1096,-77.2975,"2020-01-23",0,"confirmed"
"3947","","Jamaica",18.1096,-77.2975,"2020-01-24",0,"confirmed"
"3948","","Jamaica",18.1096,-77.2975,"2020-01-25",0,"confirmed"
"3949","","Jamaica",18.1096,-77.2975,"2020-01-26",0,"confirmed"
"3950","","Jamaica",18.1096,-77.2975,"2020-01-27",0,"confirmed"
"3951","","Jamaica",18.1096,-77.2975,"2020-01-28",0,"confirmed"
"3952","","Jamaica",18.1096,-77.2975,"2020-01-29",0,"confirmed"
"3953","","Jamaica",18.1096,-77.2975,"2020-01-30",0,"confirmed"
"3954","","Jamaica",18.1096,-77.2975,"2020-01-31",0,"confirmed"
"3955","","Jamaica",18.1096,-77.2975,"2020-02-01",0,"confirmed"
"3956","","Jamaica",18.1096,-77.2975,"2020-02-02",0,"confirmed"
"3957","","Jamaica",18.1096,-77.2975,"2020-02-03",0,"confirmed"
"3958","","Jamaica",18.1096,-77.2975,"2020-02-04",0,"confirmed"
"3959","","Jamaica",18.1096,-77.2975,"2020-02-05",0,"confirmed"
"3960","","Jamaica",18.1096,-77.2975,"2020-02-06",0,"confirmed"
"3961","","Jamaica",18.1096,-77.2975,"2020-02-07",0,"confirmed"
"3962","","Jamaica",18.1096,-77.2975,"2020-02-08",0,"confirmed"
"3963","","Jamaica",18.1096,-77.2975,"2020-02-09",0,"confirmed"
"3964","","Jamaica",18.1096,-77.2975,"2020-02-10",0,"confirmed"
"3965","","Jamaica",18.1096,-77.2975,"2020-02-11",0,"confirmed"
"3966","","Jamaica",18.1096,-77.2975,"2020-02-12",0,"confirmed"
"3967","","Jamaica",18.1096,-77.2975,"2020-02-13",0,"confirmed"
"3968","","Jamaica",18.1096,-77.2975,"2020-02-14",0,"confirmed"
"3969","","Jamaica",18.1096,-77.2975,"2020-02-15",0,"confirmed"
"3970","","Jamaica",18.1096,-77.2975,"2020-02-16",0,"confirmed"
"3971","","Jamaica",18.1096,-77.2975,"2020-02-17",0,"confirmed"
"3972","","Jamaica",18.1096,-77.2975,"2020-02-18",0,"confirmed"
"3973","","Jamaica",18.1096,-77.2975,"2020-02-19",0,"confirmed"
"3974","","Jamaica",18.1096,-77.2975,"2020-02-20",0,"confirmed"
"3975","","Jamaica",18.1096,-77.2975,"2020-02-21",0,"confirmed"
"3976","","Jamaica",18.1096,-77.2975,"2020-02-22",0,"confirmed"
"3977","","Jamaica",18.1096,-77.2975,"2020-02-23",0,"confirmed"
"3978","","Jamaica",18.1096,-77.2975,"2020-02-24",0,"confirmed"
"3979","","Jamaica",18.1096,-77.2975,"2020-02-25",0,"confirmed"
"3980","","Jamaica",18.1096,-77.2975,"2020-02-26",0,"confirmed"
"3981","","Jamaica",18.1096,-77.2975,"2020-02-27",0,"confirmed"
"3982","","Jamaica",18.1096,-77.2975,"2020-02-28",0,"confirmed"
"3983","","Jamaica",18.1096,-77.2975,"2020-02-29",0,"confirmed"
"3984","","Jamaica",18.1096,-77.2975,"2020-03-01",0,"confirmed"
"3985","","Jamaica",18.1096,-77.2975,"2020-03-02",0,"confirmed"
"3986","","Jamaica",18.1096,-77.2975,"2020-03-03",0,"confirmed"
"3987","","Jamaica",18.1096,-77.2975,"2020-03-04",0,"confirmed"
"3988","","Jamaica",18.1096,-77.2975,"2020-03-05",0,"confirmed"
"3989","","Jamaica",18.1096,-77.2975,"2020-03-06",0,"confirmed"
"3990","","Jamaica",18.1096,-77.2975,"2020-03-07",0,"confirmed"
"3991","","Jamaica",18.1096,-77.2975,"2020-03-08",0,"confirmed"
"3992","","Jamaica",18.1096,-77.2975,"2020-03-09",0,"confirmed"
"3993","","Jamaica",18.1096,-77.2975,"2020-03-10",0,"confirmed"
"3994","","Jamaica",18.1096,-77.2975,"2020-03-11",1,"confirmed"
"3995","","Jamaica",18.1096,-77.2975,"2020-03-12",1,"confirmed"
"3996","","Jamaica",18.1096,-77.2975,"2020-03-13",6,"confirmed"
"3997","","Jamaica",18.1096,-77.2975,"2020-03-14",0,"confirmed"
"3998","","Jamaica",18.1096,-77.2975,"2020-03-15",2,"confirmed"
"3999","","Jamaica",18.1096,-77.2975,"2020-03-16",0,"confirmed"
"4000","","Jamaica",18.1096,-77.2975,"2020-03-17",2,"confirmed"
"4001","","Jamaica",18.1096,-77.2975,"2020-03-18",1,"confirmed"
"4002","","Jamaica",18.1096,-77.2975,"2020-03-19",2,"confirmed"
"4003","","Japan",36,138,"2020-01-22",2,"confirmed"
"4004","","Japan",36,138,"2020-01-23",-1,"confirmed"
"4005","","Japan",36,138,"2020-01-24",1,"confirmed"
"4006","","Japan",36,138,"2020-01-25",0,"confirmed"
"4007","","Japan",36,138,"2020-01-26",2,"confirmed"
"4008","","Japan",36,138,"2020-01-27",0,"confirmed"
"4009","","Japan",36,138,"2020-01-28",3,"confirmed"
"4010","","Japan",36,138,"2020-01-29",0,"confirmed"
"4011","","Japan",36,138,"2020-01-30",4,"confirmed"
"4012","","Japan",36,138,"2020-01-31",4,"confirmed"
"4013","","Japan",36,138,"2020-02-01",5,"confirmed"
"4014","","Japan",36,138,"2020-02-02",0,"confirmed"
"4015","","Japan",36,138,"2020-02-03",0,"confirmed"
"4016","","Japan",36,138,"2020-02-04",2,"confirmed"
"4017","","Japan",36,138,"2020-02-05",0,"confirmed"
"4018","","Japan",36,138,"2020-02-06",23,"confirmed"
"4019","","Japan",36,138,"2020-02-07",-20,"confirmed"
"4020","","Japan",36,138,"2020-02-08",0,"confirmed"
"4021","","Japan",36,138,"2020-02-09",1,"confirmed"
"4022","","Japan",36,138,"2020-02-10",0,"confirmed"
"4023","","Japan",36,138,"2020-02-11",0,"confirmed"
"4024","","Japan",36,138,"2020-02-12",2,"confirmed"
"4025","","Japan",36,138,"2020-02-13",0,"confirmed"
"4026","","Japan",36,138,"2020-02-14",1,"confirmed"
"4027","","Japan",36,138,"2020-02-15",14,"confirmed"
"4028","","Japan",36,138,"2020-02-16",16,"confirmed"
"4029","","Japan",36,138,"2020-02-17",7,"confirmed"
"4030","","Japan",36,138,"2020-02-18",8,"confirmed"
"4031","","Japan",36,138,"2020-02-19",10,"confirmed"
"4032","","Japan",36,138,"2020-02-20",10,"confirmed"
"4033","","Japan",36,138,"2020-02-21",11,"confirmed"
"4034","","Japan",36,138,"2020-02-22",17,"confirmed"
"4035","","Japan",36,138,"2020-02-23",25,"confirmed"
"4036","","Japan",36,138,"2020-02-24",12,"confirmed"
"4037","","Japan",36,138,"2020-02-25",11,"confirmed"
"4038","","Japan",36,138,"2020-02-26",19,"confirmed"
"4039","","Japan",36,138,"2020-02-27",25,"confirmed"
"4040","","Japan",36,138,"2020-02-28",14,"confirmed"
"4041","","Japan",36,138,"2020-02-29",13,"confirmed"
"4042","","Japan",36,138,"2020-03-01",15,"confirmed"
"4043","","Japan",36,138,"2020-03-02",18,"confirmed"
"4044","","Japan",36,138,"2020-03-03",19,"confirmed"
"4045","","Japan",36,138,"2020-03-04",38,"confirmed"
"4046","","Japan",36,138,"2020-03-05",29,"confirmed"
"4047","","Japan",36,138,"2020-03-06",60,"confirmed"
"4048","","Japan",36,138,"2020-03-07",41,"confirmed"
"4049","","Japan",36,138,"2020-03-08",41,"confirmed"
"4050","","Japan",36,138,"2020-03-09",9,"confirmed"
"4051","","Japan",36,138,"2020-03-10",70,"confirmed"
"4052","","Japan",36,138,"2020-03-11",58,"confirmed"
"4053","","Japan",36,138,"2020-03-12",0,"confirmed"
"4054","","Japan",36,138,"2020-03-13",62,"confirmed"
"4055","","Japan",36,138,"2020-03-14",72,"confirmed"
"4056","","Japan",36,138,"2020-03-15",66,"confirmed"
"4057","","Japan",36,138,"2020-03-16",-14,"confirmed"
"4058","","Japan",36,138,"2020-03-17",53,"confirmed"
"4059","","Japan",36,138,"2020-03-18",11,"confirmed"
"4060","","Japan",36,138,"2020-03-19",35,"confirmed"
"4061","","Jordan",31.24,36.51,"2020-01-22",0,"confirmed"
"4062","","Jordan",31.24,36.51,"2020-01-23",0,"confirmed"
"4063","","Jordan",31.24,36.51,"2020-01-24",0,"confirmed"
"4064","","Jordan",31.24,36.51,"2020-01-25",0,"confirmed"
"4065","","Jordan",31.24,36.51,"2020-01-26",0,"confirmed"
"4066","","Jordan",31.24,36.51,"2020-01-27",0,"confirmed"
"4067","","Jordan",31.24,36.51,"2020-01-28",0,"confirmed"
"4068","","Jordan",31.24,36.51,"2020-01-29",0,"confirmed"
"4069","","Jordan",31.24,36.51,"2020-01-30",0,"confirmed"
"4070","","Jordan",31.24,36.51,"2020-01-31",0,"confirmed"
"4071","","Jordan",31.24,36.51,"2020-02-01",0,"confirmed"
"4072","","Jordan",31.24,36.51,"2020-02-02",0,"confirmed"
"4073","","Jordan",31.24,36.51,"2020-02-03",0,"confirmed"
"4074","","Jordan",31.24,36.51,"2020-02-04",0,"confirmed"
"4075","","Jordan",31.24,36.51,"2020-02-05",0,"confirmed"
"4076","","Jordan",31.24,36.51,"2020-02-06",0,"confirmed"
"4077","","Jordan",31.24,36.51,"2020-02-07",0,"confirmed"
"4078","","Jordan",31.24,36.51,"2020-02-08",0,"confirmed"
"4079","","Jordan",31.24,36.51,"2020-02-09",0,"confirmed"
"4080","","Jordan",31.24,36.51,"2020-02-10",0,"confirmed"
"4081","","Jordan",31.24,36.51,"2020-02-11",0,"confirmed"
"4082","","Jordan",31.24,36.51,"2020-02-12",0,"confirmed"
"4083","","Jordan",31.24,36.51,"2020-02-13",0,"confirmed"
"4084","","Jordan",31.24,36.51,"2020-02-14",0,"confirmed"
"4085","","Jordan",31.24,36.51,"2020-02-15",0,"confirmed"
"4086","","Jordan",31.24,36.51,"2020-02-16",0,"confirmed"
"4087","","Jordan",31.24,36.51,"2020-02-17",0,"confirmed"
"4088","","Jordan",31.24,36.51,"2020-02-18",0,"confirmed"
"4089","","Jordan",31.24,36.51,"2020-02-19",0,"confirmed"
"4090","","Jordan",31.24,36.51,"2020-02-20",0,"confirmed"
"4091","","Jordan",31.24,36.51,"2020-02-21",0,"confirmed"
"4092","","Jordan",31.24,36.51,"2020-02-22",0,"confirmed"
"4093","","Jordan",31.24,36.51,"2020-02-23",0,"confirmed"
"4094","","Jordan",31.24,36.51,"2020-02-24",0,"confirmed"
"4095","","Jordan",31.24,36.51,"2020-02-25",0,"confirmed"
"4096","","Jordan",31.24,36.51,"2020-02-26",0,"confirmed"
"4097","","Jordan",31.24,36.51,"2020-02-27",0,"confirmed"
"4098","","Jordan",31.24,36.51,"2020-02-28",0,"confirmed"
"4099","","Jordan",31.24,36.51,"2020-02-29",0,"confirmed"
"4100","","Jordan",31.24,36.51,"2020-03-01",0,"confirmed"
"4101","","Jordan",31.24,36.51,"2020-03-02",0,"confirmed"
"4102","","Jordan",31.24,36.51,"2020-03-03",1,"confirmed"
"4103","","Jordan",31.24,36.51,"2020-03-04",0,"confirmed"
"4104","","Jordan",31.24,36.51,"2020-03-05",0,"confirmed"
"4105","","Jordan",31.24,36.51,"2020-03-06",0,"confirmed"
"4106","","Jordan",31.24,36.51,"2020-03-07",0,"confirmed"
"4107","","Jordan",31.24,36.51,"2020-03-08",0,"confirmed"
"4108","","Jordan",31.24,36.51,"2020-03-09",0,"confirmed"
"4109","","Jordan",31.24,36.51,"2020-03-10",0,"confirmed"
"4110","","Jordan",31.24,36.51,"2020-03-11",0,"confirmed"
"4111","","Jordan",31.24,36.51,"2020-03-12",0,"confirmed"
"4112","","Jordan",31.24,36.51,"2020-03-13",0,"confirmed"
"4113","","Jordan",31.24,36.51,"2020-03-14",0,"confirmed"
"4114","","Jordan",31.24,36.51,"2020-03-15",7,"confirmed"
"4115","","Jordan",31.24,36.51,"2020-03-16",9,"confirmed"
"4116","","Jordan",31.24,36.51,"2020-03-17",17,"confirmed"
"4117","","Jordan",31.24,36.51,"2020-03-18",18,"confirmed"
"4118","","Jordan",31.24,36.51,"2020-03-19",17,"confirmed"
"4119","","Kazakhstan",48.0196,66.9237,"2020-01-22",0,"confirmed"
"4120","","Kazakhstan",48.0196,66.9237,"2020-01-23",0,"confirmed"
"4121","","Kazakhstan",48.0196,66.9237,"2020-01-24",0,"confirmed"
"4122","","Kazakhstan",48.0196,66.9237,"2020-01-25",0,"confirmed"
"4123","","Kazakhstan",48.0196,66.9237,"2020-01-26",0,"confirmed"
"4124","","Kazakhstan",48.0196,66.9237,"2020-01-27",0,"confirmed"
"4125","","Kazakhstan",48.0196,66.9237,"2020-01-28",0,"confirmed"
"4126","","Kazakhstan",48.0196,66.9237,"2020-01-29",0,"confirmed"
"4127","","Kazakhstan",48.0196,66.9237,"2020-01-30",0,"confirmed"
"4128","","Kazakhstan",48.0196,66.9237,"2020-01-31",0,"confirmed"
"4129","","Kazakhstan",48.0196,66.9237,"2020-02-01",0,"confirmed"
"4130","","Kazakhstan",48.0196,66.9237,"2020-02-02",0,"confirmed"
"4131","","Kazakhstan",48.0196,66.9237,"2020-02-03",0,"confirmed"
"4132","","Kazakhstan",48.0196,66.9237,"2020-02-04",0,"confirmed"
"4133","","Kazakhstan",48.0196,66.9237,"2020-02-05",0,"confirmed"
"4134","","Kazakhstan",48.0196,66.9237,"2020-02-06",0,"confirmed"
"4135","","Kazakhstan",48.0196,66.9237,"2020-02-07",0,"confirmed"
"4136","","Kazakhstan",48.0196,66.9237,"2020-02-08",0,"confirmed"
"4137","","Kazakhstan",48.0196,66.9237,"2020-02-09",0,"confirmed"
"4138","","Kazakhstan",48.0196,66.9237,"2020-02-10",0,"confirmed"
"4139","","Kazakhstan",48.0196,66.9237,"2020-02-11",0,"confirmed"
"4140","","Kazakhstan",48.0196,66.9237,"2020-02-12",0,"confirmed"
"4141","","Kazakhstan",48.0196,66.9237,"2020-02-13",0,"confirmed"
"4142","","Kazakhstan",48.0196,66.9237,"2020-02-14",0,"confirmed"
"4143","","Kazakhstan",48.0196,66.9237,"2020-02-15",0,"confirmed"
"4144","","Kazakhstan",48.0196,66.9237,"2020-02-16",0,"confirmed"
"4145","","Kazakhstan",48.0196,66.9237,"2020-02-17",0,"confirmed"
"4146","","Kazakhstan",48.0196,66.9237,"2020-02-18",0,"confirmed"
"4147","","Kazakhstan",48.0196,66.9237,"2020-02-19",0,"confirmed"
"4148","","Kazakhstan",48.0196,66.9237,"2020-02-20",0,"confirmed"
"4149","","Kazakhstan",48.0196,66.9237,"2020-02-21",0,"confirmed"
"4150","","Kazakhstan",48.0196,66.9237,"2020-02-22",0,"confirmed"
"4151","","Kazakhstan",48.0196,66.9237,"2020-02-23",0,"confirmed"
"4152","","Kazakhstan",48.0196,66.9237,"2020-02-24",0,"confirmed"
"4153","","Kazakhstan",48.0196,66.9237,"2020-02-25",0,"confirmed"
